case_id,date,time,zone,reportareadesc,neighborhddesc,locdesc,officer,emunit,emdivision,emsection,emshift,race,sex,age,timedisp,timearrive,timeclear,geox,geoy,addtime,ncodedesc,dispdesc,streetdir,street,city,state,zip,reccount,month,year
342108134205,2021-08-12,13:01:00,3471.0,320,HARBORDALE CIVIC ASSOC,,42211,OPS,PATR,PATR,FL03,,,,131.0,136.0,304.0,94006513,64136338,2021-08-12T03:09:24.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,S,S MIAMI RD,FORT LAUDERDALE,FL,33316,1,8,2021
342108134126,2021-08-11,20:42:00,3431.0,121,CORAL RIDGE ISLES ASSOC,PHONE,46072,OPB,OPSB,PATR,FL01,,,,2149.0,2149.0,2152.0,94388063,67538706,2021-08-11T21:58:13.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,,NE 18TH AV/E COMMERCIAL BLVD,FORT LAUDERDALE,FL,33334,1,8,2021
342108134099,2021-08-11,19:27:00,3475.0,305,TARPON RIVER CIVIC ASSOC,,43621,OPB,PATR,PATR,FL03,,,,1928.0,1939.0,2031.0,93654738,64882319,2021-08-11T20:38:02.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 2ND AV,FORT LAUDERDALE,FL,33301,1,8,2021
342108134059,2021-08-11,17:44:00,3413.0,315,HARBOR DR ASSOC,,41957,OPB,PATR,PATR,FL02,,,,1744.0,1801.0,1809.0,94917275,64663431,2021-08-11T18:17:10.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,,HARBOR DR,FORT LAUDERDALE,FL,33316,1,8,2021
342108133972,2021-08-11,14:44:00,3494.0,328,MELROSE PARK,,44666,OPB,PATR,PATR,FL03,,,,1446.0,1454.0,1506.0,92209206,64942425,2021-08-11T15:21:19.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,,FLORIDA AV,FORT LAUDERDALE,FL,33312,1,8,2021
342108133288,2021-08-10,09:19:00,1402.0,320,,,41841,OPB,LTDY,PATR,FL02,,,,919.0,936.0,1032.0,94429338,64279025,2021-08-10T10:40:07.000,40-VANDALISM/MALICIO,WRITTEN REPORT,,EISENHOWER BLVD,FORT LAUDERDALE,FL,33316,1,8,2021
342108133275,2021-08-10,08:50:00,3440.0,220,DORSEY-RIVERBEND HOA,,42034,OPS,PATR,PATR,FL01,,,,851.0,859.0,954.0,93122925,65180475,2021-08-10T09:59:56.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 15TH AV,FORT LAUDERDALE,FL,33311,1,8,2021
342108133045,2021-08-09,19:35:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,41822,OPS,PATR,PATR,FL02,,,,2014.0,2030.0,2132.0,93133200,65384275,2021-08-09T21:37:05.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,NW,NW 14TH WAY,FORT LAUDERDALE,FL,33311,1,8,2021
342108133018,2021-08-09,18:54:00,3452.0,202,LAKE AIRE PAM VIEW HOA,,42006,OPB,PATR,PATR,FL02,,,,1855.0,1911.0,2019.0,92422269,66090581,2021-08-09T20:21:55.000,40-VANDALISM/MALICIO,O-SUPPLEMENT TO CASE,NW,NW 18TH ST,FORT LAUDERDALE,FL,33311,1,8,2021
342108132851,2021-08-09,13:11:00,3473.0,314,RIO VISTA CIVIC ASSOC,,41878,OPB,PATR,PATR,FL03,,,,1313.0,1313.0,1404.0,94286825,64589900,2021-08-09T14:12:35.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 12TH ST,FORT LAUDERDALE,FL,33316,1,8,2021
342108132847,2021-08-09,13:06:00,3425.0,129,,,42305,OPB,PATR,PATR,FL02,,,,1308.0,1324.0,1433.0,94619763,66651581,2021-08-09T14:39:33.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33306,1,8,2021
342108132637,2021-08-09,13:00:00,3452.0,202,LAKE AIRE PAM VIEW HOA,,45028,OPB,PATR,PATR,FL01,,,,131.0,136.0,150.0,92422269,66090581,2021-08-09T01:57:33.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 18TH ST,FORT LAUDERDALE,FL,33311,1,8,2021
342108132247,2021-08-08,12:06:00,3493.0,230,SUNSET CIVIC ASSOC,,41823,OPB,PATR,PATR,FL03,,,,1317.0,1334.0,1522.0,91954600,64397025,2021-08-08T15:27:31.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 14TH ST,FORT LAUDERDALE,FL,33312,1,8,2021
342108132097,2021-08-08,03:34:00,3480.0,227,SAILBOAT BEND CIVIC ASSOC,,44783,OPB,PATR,PATR,FL03,,,,339.0,339.0,344.0,93626081,65072356,2021-08-08T03:46:19.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 3RD AV,FORT LAUDERDALE,FL,33301,1,8,2021
342108132061,2021-08-08,15:01:00,3440.0,221,PROGRESSO VILLAGE,,45631,OPS,OPSB,PATR,FL03,,,,151.0,151.0,405.0,93579938,65345081,2021-08-08T04:11:21.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 4TH AV,FORT LAUDERDALE,FL,33311,1,8,2021
342108132058,2021-08-08,14:03:00,3481.0,228,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,45155,OPB,OPSB,TRNG,FL01,,,,144.0,151.0,232.0,93688513,65042856,2021-08-08T02:36:11.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 1ST AV,FORT LAUDERDALE,FL,33301,1,8,2021
342108132025,2021-08-08,02:03:00,3470.0,323,EDGEWOOD CIVIC ASSOC,,43167,OPB,PATR,PATR,FL03,,,,24.0,39.0,111.0,93323838,63994294,2021-08-08T01:15:59.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,STATE ROAD 84,FORT LAUDERDALE,FL,33315,1,8,2021
342108131898,2021-08-07,20:27:00,3413.0,309,CENTRAL BEACH ALLIANCE,,41962,OPB,PATR,PATR,FL02,,,,2028.0,2045.0,2144.0,94996506,64964531,2021-08-07T21:48:51.000,40-VANDALISM/MALICIO,SAME AS,S,S FT LAUDERDALE BCH BLVD,FORT LAUDERDALE,FL,33316,1,8,2021
342108131824,2021-08-07,18:08:00,3412.0,302,CENTRAL BEACH ALLIANCE,,41962,OPB,PATR,PATR,FL02,,,,1956.0,2001.0,2018.0,95032431,65324031,2021-08-07T20:22:43.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,N,N FT LAUDERDALE BCH BLVD,FORT LAUDERDALE,FL,33316,1,8,2021
342108131697,2021-08-07,13:39:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,45336,OPB,OPSB,TRNG,FL01,,,,1347.0,1352.0,1356.0,93688644,65716175,2021-08-07T14:03:25.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,N,N ANDREWS AV,FORT LAUDERDALE,FL,33311,1,8,2021
342108131572,2021-08-07,08:35:00,3412.0,302,CENTRAL BEACH ALLIANCE,,41819,OPS,PATR,PATR,FL01,,,,837.0,852.0,946.0,94920906,65524450,2021-08-07T09:53:48.000,40-VANDALISM/MALICIO,1-REPORT TAKEN,,VISTAMAR ST,FORT LAUDERDALE,FL,33304,1,8,2021
342108131112,2021-08-06,14:57:00,3450.0,212,SOUTH MIDDLE RIVER CIVIC ASSOC,,46142,OPB,OPSB,PATR,FL03,,,,1838.0,1849.0,1925.0,93427838,65910850,2021-08-06T19:31:58.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 7TH TER,FORT LAUDERDALE,FL,33311,1,8,2021
342108131031,2021-08-06,12:27:00,3453.0,241,ROCK ISLAND NEIGHBORHOOD ASSOC,,42731,OPB,PATR,PATR,FL03,,,,1228.0,1241.0,1356.0,92790700,66228975,2021-08-06T14:01:02.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 21ST TER,FORT LAUDERDALE,FL,33311,1,8,2021
342108130960,2021-08-06,10:07:00,3413.0,309,CENTRAL BEACH ALLIANCE,,41964,OPS,PATR,PATR,FL01,,,,1007.0,1018.0,1032.0,94960438,64945250,2021-08-06T10:35:26.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,,SEABREEZE BLVD,FORT LAUDERDALE,FL,33316,1,8,2021
342108130676,2021-08-05,19:52:00,3491.0,225,RIVERLAND CIVIC ASSOC,,43623,OPB,PATR,PATR,FL03,,,,2127.0,2130.0,2247.0,92808963,64992438,2021-08-05T22:52:51.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 21ST WAY,FORT LAUDERDALE,FL,33312,1,8,2021
342108130564,2021-08-05,16:12:00,3494.0,329,MELROSE PARK,,43756,OPB,OPSB,PATR,FL02,,,,1614.0,1617.0,1648.0,92305431,64545888,2021-08-05T16:51:53.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,JACKSON BLVD,FORT LAUDERDALE,FL,33312,1,8,2021
342108130533,2021-08-05,14:56:00,3452.0,203,LAKE AIRE PAM VIEW HOA,,41978,OPB,PATR,PATR,FL01,,,,1511.0,1519.0,1700.0,92503463,66139981,2021-08-05T17:06:55.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 19TH ST,FORT LAUDERDALE,FL,33311,1,8,2021
342108130468,2021-08-05,12:50:00,3494.0,328,MELROSE PARK,,43756,OPB,OPSB,PATR,FL02,,,,1331.0,1344.0,1423.0,91957038,64970650,2021-08-05T14:26:29.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,VERMONT AV,FORT LAUDERDALE,FL,33312,1,8,2021
342108130445,2021-08-05,12:06:00,3425.0,130,CORAL RIDGE ASSOCIATION,WALKING EB ON OAKLAND,44821,OPS,PATR,PATR,FL02,,,,1241.0,1255.0,1334.0,94763981,66748700,2021-08-05T13:36:19.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,E,E OAKLAND PARK BLVD,FORT LAUDERDALE,FL,33306,1,8,2021
342108130123,2021-08-04,20:42:00,3451.0,204,LAUDERDALE MANORS HOA,,44809,OPB,PATR,PATR,FL02,,,,2251.0,2251.0,2305.0,93065725,66064113,2021-08-04T23:14:18.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 17TH ST,FORT LAUDERDALE,FL,33311,1,8,2021
342108130045,2021-08-04,17:29:00,3442.0,216,PROGRESSO VILLAGE,,41978,OPB,PATR,PATR,FL01,,,,1730.0,1734.0,1846.0,93629856,65630794,2021-08-04T18:53:07.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,NW 2ND AV/W SUNRISE BLVD,FORT LAUDERDALE,FL,33311,1,8,2021
342108130037,2021-08-04,17:10:00,3420.0,223,FLAGLER VILLAGE CIVIC ASSOC,PARKING LOT,42144,OPB,PATR,PATR,FL02,,,,1711.0,1740.0,1759.0,93812788,65214969,2021-08-04T18:02:59.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NE,NE 3RD AV,FORT LAUDERDALE,FL,33301,1,8,2021
342108130011,2021-08-04,16:01:00,3420.0,223,FLAGLER VILLAGE CIVIC ASSOC,PARKING LOT,42144,OPB,PATR,PATR,FL02,,,,1643.0,1654.0,1705.0,93812788,65214969,2021-08-04T17:12:53.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NE,NE 3RD AV,FORT LAUDERDALE,FL,33301,1,8,2021
342108129914,2021-08-04,12:55:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,44602,OPB,PATR,PATR,FL03,,,,1255.0,1255.0,1446.0,93631113,65650538,2021-08-04T14:52:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 2ND AV,FORT LAUDERDALE,FL,33311,1,8,2021
342108129911,2021-08-04,12:52:00,3463.0,150,,PARKING GARAGE,42160,OPS,PATR,PATR,FL02,,,,1253.0,1329.0,1826.0,93673888,68239088,2021-08-04T18:33:04.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N ANDREWS AV,FORT LAUDERDALE,FL,33309,1,8,2021
342108129829,2021-08-04,10:21:00,3442.0,216,PROGRESSO VILLAGE,,42028,OPS,PATR,PATR,FL01,,,,1048.0,,1106.0,93511394,65394725,2021-08-04T11:11:32.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 6TH AV,FORT LAUDERDALE,FL,33311,1,8,2021
342108129759,2021-08-04,07:38:00,3441.0,214,RIVER GARDEN SWEETING ESTATE,,44892,OPB,OPSB,PATR,FL01,,,,752.0,802.0,854.0,92715625,65296175,2021-08-04T08:56:08.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 24TH AV,FORT LAUDERDALE,FL,33311,1,8,2021
342108129757,2021-08-04,07:25:00,3441.0,214,RIVER GARDEN SWEETING ESTATE,,46037,OPS,OPSB,TRNG,FL01,,,,725.0,726.0,1335.0,92750794,65279163,2021-08-04T13:42:12.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 23RD AV,FORT LAUDERDALE,FL,33311,1,8,2021
342108129472,2021-08-03,14:47:00,3451.0,211,LAUDERDALE MANORS HOA,,42669,OPB,PATR,PATR,FL02,,,,1503.0,1503.0,1550.0,93308706,65868863,2021-08-03T15:57:15.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,NW,NW 14TH ST,FORT LAUDERDALE,FL,33311,1,8,2021
342108129456,2021-08-03,14:14:00,3451.0,211,LAUDERDALE MANORS HOA,,42669,OPB,PATR,PATR,FL02,,,,1433.0,1440.0,1550.0,93308706,65868863,2021-08-03T15:57:15.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 14TH ST,FORT LAUDERDALE,FL,33311,1,8,2021
342108129451,2021-08-03,14:01:00,3425.0,144,CORAL RIDGE ASSOCIATION,MANGO PARKING GARAGE 1ST,42105,OPS,PATR,PATR,FL02,,,,1402.0,1409.0,1455.0,94651881,65679544,2021-08-03T15:02:05.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,E,E SUNRISE BLVD,FORT LAUDERDALE,FL,33304,1,8,2021
342108129322,2021-08-03,10:18:00,3451.0,211,LAUDERDALE MANORS HOA,,46037,OPS,OPSB,TRNG,FL01,,,,1021.0,1026.0,1143.0,93376356,65623169,2021-08-03T11:46:06.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W SUNRISE BLVD,FORT LAUDERDALE,FL,33311,1,8,2021
342108129121,2021-08-02,23:30:00,3425.0,144,,,45447,OPB,OPSB,TRNG,FL01,,,,2335.0,2337.0,26.0,94815606,65596488,2021-08-03T00:33:47.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,INTRACOASTAL DR,FORT LAUDERDALE,FL,33304,1,8,2021
342108129108,2021-08-02,22:53:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,41869,OPB,PATR,PATR,FL02,,,,2254.0,2258.0,2321.0,93081131,65383206,2021-08-02T23:27:50.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,NW,NW 15TH TER,FORT LAUDERDALE,FL,33311,1,8,2021
342108129041,2021-08-02,19:53:00,3414.0,301,HENDRICKS AND VENICE ISLES,,41832,OPB,PATR,PATR,FL03,,,,1956.0,2012.0,2111.0,94473994,65081750,2021-08-02T21:17:24.000,40-VANDALISM/MALICIO,,,ISLE OF VENICE,FORT LAUDERDALE,FL,33301,1,8,2021
342108128893,2021-08-02,13:51:00,3424.0,208,MIDDLE RIVER TERR NEIGHBOR,,44605,OPB,PATR,PATR,FL02,,,,1400.0,1417.0,1606.0,94076475,65993850,2021-08-02T16:11:25.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 15TH ST,FORT LAUDERDALE,FL,33304,1,8,2021
342108128773,2021-08-02,10:39:00,3491.0,225,RIVERLAND CIVIC ASSOC,,45802,OPB,OPSD,PATR,FL02,,,,1049.0,1052.0,1436.0,92595706,64688888,2021-08-02T14:41:10.000,40A-VANDALISM/MALICI,1-REPORT TAKEN,SW,SW 27TH AV,FORT LAUDERDALE,FL,33312,1,8,2021
342108128713,2021-08-02,08:49:00,3440.0,220,DORSEY-RIVERBEND HOA,,42112,OPB,PATR,PATR,FL03,,,,850.0,904.0,958.0,93225225,65223800,2021-08-02T10:04:05.000,40-VANDALISM/MALICIO,E-CIVIL MATTER,NW,NW 4TH ST,FORT LAUDERDALE,FL,33311,1,8,2021
342108128594,2021-08-02,21:04:00,3423.0,135,POINSETTIA HEIGHTS CIVIC ASSOC,,41866,OPB,LTDY,PATR,FL03,,,,216.0,220.0,326.0,94189181,65987400,2021-08-02T03:33:00.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 15TH AV,FORT LAUDERDALE,FL,33304,1,8,2021
342108128460,2021-08-01,20:08:00,3463.0,104,,,41869,OPB,PATR,PATR,FL02,,,,2156.0,2158.0,2214.0,93296538,68109831,2021-08-01T22:17:16.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 9TH AV,FORT LAUDERDALE,FL,33309,1,8,2021
342108128451,2021-08-01,19:54:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,45404,OPB,OPSB,PATR,FL01,,,,1957.0,2010.0,2125.0,93183675,65358863,2021-08-01T21:32:09.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,NW 14TH AV/NW 6TH ST,FORT LAUDERDALE,FL,33311,1,8,2021
342108128435,2021-08-01,19:22:00,3491.0,225,RIVERLAND CIVIC ASSOC,,41891,OPB,PATR,PATR,FL02,,,,1947.0,2001.0,2047.0,92696788,64923025,2021-08-01T20:52:04.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 25TH AV,FORT LAUDERDALE,FL,33312,1,8,2021
342108128283,2021-08-01,13:39:00,3412.0,302,CENTRAL BEACH ALLIANCE,,42055,OPB,PATR,PATR,FL02,,,,1453.0,1455.0,1600.0,94952950,65359169,2021-08-01T16:06:03.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,RIOMAR ST,FORT LAUDERDALE,FL,33304,1,8,2021
342108128268,2021-08-01,13:06:00,3471.0,313,HARBORDALE CIVIC ASSOC,,42745,OPB,PATR,PATR,FL02,,,,1352.0,1355.0,1441.0,94005825,64309525,2021-08-01T14:45:54.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 17TH ST,FORT LAUDERDALE,FL,33316,1,8,2021
342108128148,2021-08-01,08:55:00,3422.0,140,LAKE RIDGE RESIDENTS ASSOC,,41845,OPB,PATR,PATR,FL01,,,,859.0,912.0,1113.0,94294469,65742406,2021-08-01T11:15:31.000,40-VANDALISM/MALICIO,,NE,NE 17TH AV,FORT LAUDERDALE,FL,33304,1,8,2021
342108128065,2021-08-01,04:09:00,3481.0,151,COLEE HAMMOCK HOA,,45854,OPB,OPSB,PATR,FL03,,,,410.0,415.0,640.0,94164181,65086944,2021-08-01T06:50:01.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 1ST ST,FORT LAUDERDALE,FL,33301,1,8,2021
342108128027,2021-08-01,02:44:00,3481.0,228,,LOBBY,44783,OPB,PATR,PATR,FL03,,,,312.0,313.0,333.0,0,0,2021-08-01T03:39:47.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N NEW RIVER  DR,FORT LAUDERDALE,FL,nan,1,8,2021
342108127984,2021-08-01,04:08:00,3441.0,214,,,45028,OPB,PATR,PATR,FL01,,,,124.0,130.0,136.0,92722044,65464956,2021-08-01T01:44:34.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 22ND RD,FORT LAUDERDALE,FL,33311,1,8,2021
342107127759,2021-07-31,18:02:00,3414.0,308,LAS OLAS ISLES HOMEOWNERS ASSOC,,45029,OPB,OPSB,PATR,FL02,,,,1844.0,1859.0,2017.0,94581856,64984588,2021-07-31T20:22:12.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,ROYAL PLAZA DR,FORT LAUDERDALE,FL,33301,1,7,2021
342107127628,2021-07-31,13:20:00,3450.0,206,SOUTH MIDDLE RIVER CIVIC ASSOC,,46141,OPB,OPSB,PATR,FL02,,,,1321.0,1330.0,1450.0,93563731,66122494,2021-07-31T15:00:01.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 3RD TER,FORT LAUDERDALE,FL,33311,1,7,2021
342107127516,2021-07-31,08:43:00,3421.0,148,VICTORIA PARK CIVIC ASSOC,,41845,OPB,PATR,PATR,FL01,,,,847.0,907.0,939.0,94085800,65190056,2021-07-31T09:44:18.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 11TH AV,FORT LAUDERDALE,FL,33301,1,7,2021
342107127139,2021-07-30,17:14:00,3450.0,212,SOUTH MIDDLE RIVER CIVIC ASSOC,,44523,OPB,PATR,PATR,FL01,,,,1717.0,1732.0,1918.0,93587644,65824881,2021-07-30T19:22:16.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 13TH ST,FORT LAUDERDALE,FL,33311,1,7,2021
342107126925,2021-07-30,10:33:00,3441.0,217,HOME BEAUTIFUL PARK CIVIC ASSOC,,42213,OPS,OPSB,PATR,FL01,,,,1222.0,1226.0,1317.0,93317281,65519644,2021-07-30T13:21:12.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 10TH TER,FORT LAUDERDALE,FL,33311,1,7,2021
342107126873,2021-07-30,08:16:00,3470.0,325,EDGEWOOD CIVIC ASSOC,,46120,OPB,OPSB,PATR,FL01,,,,901.0,907.0,1126.0,93735163,63794325,2021-07-30T11:30:55.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 31ST ST,FORT LAUDERDALE,FL,33315,1,7,2021
342107126713,2021-07-29,21:05:00,3450.0,212,SOUTH MIDDLE RIVER CIVIC ASSOC,,46142,OPB,OPSB,PATR,FL03,,,,2131.0,2138.0,2205.0,93562169,65823325,2021-07-29T22:13:19.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 4TH AV,FORT LAUDERDALE,FL,33311,1,7,2021
342107126429,2021-07-29,13:18:00,3461.0,107,,,42160,OPS,PATR,PATR,FL02,,,,1320.0,,1344.0,92947563,67521525,2021-07-29T13:46:15.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,S,S PERIMETER RD,FORT LAUDERDALE,FL,33309,1,7,2021
342107126143,2021-07-29,04:03:00,3480.0,227,SAILBOAT BEND CIVIC ASSOC,,43621,OPB,PATR,PATR,FL03,,,,59.0,108.0,355.0,93161606,65058588,2021-07-29T04:04:43.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 1ST ST,FORT LAUDERDALE,FL,33312,1,7,2021
342107126085,2021-07-28,21:49:00,3494.0,330,MELROSE PARK,,0,,,,,,,,,,,92019663,64751475,2021-07-28T21:57:48.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,W,W MELROSE CIR,FORT LAUDERDALE,FL,33312,1,7,2021
342107125482,2021-07-27,22:03:00,3424.0,207,MIDDLE RIVER TERR NEIGHBOR,,44905,OPB,OPSB,TRNG,FL01,,,,2206.0,2215.0,2310.0,94041394,66137663,2021-07-27T23:18:37.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 17TH CT,FORT LAUDERDALE,FL,33305,1,7,2021
342107125354,2021-07-27,16:53:00,3491.0,225,RIVERLAND CIVIC ASSOC,,44978,OPB,OPSB,PATR,FL02,,,,1653.0,1703.0,1809.0,92827869,64962881,2021-07-27T18:17:48.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 21ST TER,FORT LAUDERDALE,FL,33312,1,7,2021
342107124985,2021-07-27,04:04:00,3475.0,312,POINCIANA PARK CIVIC ASSOC,,44213,OPB,PATR,PATR,FL01,,,,45.0,48.0,220.0,93938775,64501675,2021-07-27T02:27:57.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,S,S FEDERAL HWY,FORT LAUDERDALE,FL,33316,1,7,2021
342107124906,2021-07-26,20:58:00,3431.0,118,CORAL RIDGE ISLES ASSOC,,46141,OPB,OPSB,PATR,FL02,,,,2058.0,2058.0,2134.0,94361788,67689894,2021-07-26T21:37:15.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 52ND ST,FORT LAUDERDALE,FL,33334,1,7,2021
342107124903,2021-07-26,20:54:00,3450.0,212,SOUTH MIDDLE RIVER CIVIC ASSOC,,42006,OPB,PATR,PATR,FL02,,,,2100.0,2100.0,2136.0,93369663,65826663,2021-07-26T21:42:16.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 9TH AV,FORT LAUDERDALE,FL,33311,1,7,2021
342107124857,2021-07-26,19:06:00,3410.0,128,GALT MILE COMMUNITY ASSOC,,43674,OPB,PATR,PATR,FL02,,,,1909.0,1933.0,2009.0,95091519,66760469,2021-07-26T20:16:46.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,E,E OAKLAND PARK BLVD,FORT LAUDERDALE,FL,33308,1,7,2021
342107124554,2021-07-26,09:39:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,42731,OPB,PATR,PATR,FL03,,,,939.0,948.0,1050.0,93255181,65551819,2021-07-26T10:59:57.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 9TH ST,FORT LAUDERDALE,FL,33311,1,7,2021
342107124328,2021-07-25,22:58:00,3440.0,221,PROGRESSO VILLAGE,,44613,OPB,PATR,PATR,FL01,,,,2258.0,2301.0,2325.0,93515525,65102400,2021-07-25T23:33:22.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W BROWARD BLVD,FORT LAUDERDALE,FL,33311,1,7,2021
342107124119,2021-07-25,16:14:00,3412.0,302,CENTRAL BEACH ALLIANCE,,45529,OPB,OPSB,TRNG,FL01,,,,1615.0,1622.0,1656.0,94920906,65524450,2021-07-25T17:02:17.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,VISTAMAR ST,FORT LAUDERDALE,FL,33304,1,7,2021
342107124115,2021-07-25,16:08:00,3420.0,223,FLAGLER VILLAGE CIVIC ASSOC,,45015,OPB,OPSB,TRNG,FL01,,,,1627.0,1627.0,1913.0,93717956,65109031,2021-07-25T19:22:38.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N ANDREWS AV,FORT LAUDERDALE,FL,33301,1,7,2021
342107124106,2021-07-25,15:53:00,3420.0,222,FLAGLER VILLAGE CIVIC ASSOC,,45015,OPB,OPSB,TRNG,FL01,,,,1554.0,1557.0,1622.0,93901463,65314025,2021-07-25T16:26:41.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NE,NE 5TH TER,FORT LAUDERDALE,FL,33301,1,7,2021
342107123999,2021-07-25,11:10:00,3414.0,301,NURMI ISLES HOMEOWNERS ASSOC,,42312,OPS,PATR,PATR,FL01,,,,1112.0,1123.0,1213.0,94597250,65074819,2021-07-25T12:16:08.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,,ROYAL PALM DR,FORT LAUDERDALE,FL,33301,1,7,2021
342107123739,2021-07-24,23:34:00,3441.0,217,DURRS HOMEOWNERS ASSOC,,44923,OPB,PATR,PATR,FL01,,,,2335.0,2337.0,56.0,93225375,65360894,2021-07-25T01:04:45.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 6TH ST,FORT LAUDERDALE,FL,33311,1,7,2021
